latitude,longitude,business_name,street_address,zip,NAICS_2017_6digit_code,NAICS_2017_6digit_desc,NAICS_2017_2digit_code,NAICS_2017_2digit_desc,estimated_employment,employment_buckets,mainstreet,geometry,district,index_right,DISTRICT
42.336431,-71.076565,keel gear,1750 Washington St,2118,611620,Sports and Recreation Instruction,61,Educational Services,5.0,1 to 9,Washington St Gateway,POINT (-71.076565 42.336431),,4,3
42.337655,-71.074928,hearth inc,1640 Washington St,2118,623311,Continuing Care Retirement Communities,62,Healthcare and Social Assistance,10.0,10 to 24,Washington St Gateway,POINT (-71.074928 42.337655),,4,3
42.33734,-71.075215,gateman clinic,1670 Washington St,2118,621493,Freestanding Ambulatory Surgical and Emergency Centers,62,Healthcare and Social Assistance,15.0,10 to 24,Washington St Gateway,POINT (-71.075215 42.33734),,4,3
42.338249,-71.073105,franklin square apartments,11 E Newton St,2118,531210,Offices of Real Estate Agents and Brokers,53,Real Estate Rental and Leasing,5.0,1 to 9,Washington St Gateway,POINT (-71.073105 42.338249),,4,3
42.337939,-71.074712,endurance pilates & yoga llc,1636 Washington St,2118,713940,Fitness and Recreational Sports Centers,71,"Arts, Entertainment, and Recreation",7.0,1 to 9,Washington St Gateway,POINT (-71.074712 42.337939),,4,3
42.337655,-71.074928,east concord street limited partnership,1640 Washington St,2118,0,,99,Undefined,12.0,10 to 24,Washington St Gateway,POINT (-71.074928 42.337655),,4,3
42.335981,-71.077031,crystal realty co,1762 Washington St,2118,531210,Offices of Real Estate Agents and Brokers,53,Real Estate Rental and Leasing,5.0,1 to 9,Washington St Gateway,POINT (-71.077031 42.335981),,4,3
42.337655,-71.074928,committee to end elder,1640 Washington St,2118,624190,Other Individual and Family Services,62,Healthcare and Social Assistance,23.0,10 to 24,Washington St Gateway,POINT (-71.074928 42.337655),,4,3
42.337939,-71.074712,code ten,1636 Washington St,2118,722511,Full-Service Restaurants,72,Accommodation and Food Services,2.0,1 to 9,Washington St Gateway,POINT (-71.074712 42.337939),,4,3
42.337925,-71.074732,code 10 restaurant cafe,1638 Washington St,2118,722511,Full-Service Restaurants,72,Accommodation and Food Services,4.0,1 to 9,Washington St Gateway,POINT (-71.074732 42.337925),,4,3
42.336136,-71.07719,clear sky day care,1776 Washington St,2118,624410,Child Day Care Services,62,Healthcare and Social Assistance,6.0,1 to 9,Washington St Gateway,POINT (-71.07719 42.336136),,4,3
42.337655,-71.074928,ceeh,1640 Washington St,2118,0,,99,Undefined,0.0,Not Available,Washington St Gateway,POINT (-71.074928 42.337655),,4,3
42.336431,-71.076565,bostonian building products inc,1750 Washington St,2118,444110,Home Centers,44,Retail Trade,6.0,1 to 9,Washington St Gateway,POINT (-71.076565 42.336431),,4,3
42.336431,-71.076565,bar lyon,1750 Washington St,2118,722511,Full-Service Restaurants,72,Accommodation and Food Services,0.0,Not Available,Washington St Gateway,POINT (-71.076565 42.336431),,4,3
42.335981,-71.077031,bank of america advanced center,1762 Washington St,2118,522320,"Financial Transactions Processing, Reserve, and Clearinghouse Activities",52,Finance and Insurance,4.0,1 to 9,Washington St Gateway,POINT (-71.077031 42.335981),,4,3
42.337655,-71.074928,apartments.com,1640 Washington St,2118,541890,Other Services Related to Advertising,54,"Professional, Scientific, and Technical Services",19.0,10 to 24,Washington St Gateway,POINT (-71.074928 42.337655),,4,3
42.337655,-71.074928,anna bissonnette house,1640 Washington St,2118,0,,99,Undefined,25.0,25 to 49,Washington St Gateway,POINT (-71.074928 42.337655),,4,3
42.335981,-71.077031,alinea capital partners llc,1786 Washington St,2118,237210,Land Subdivision,23,Construction,4.0,1 to 9,Washington St Gateway,POINT (-71.077031 42.335981),,4,3
42.336431,-71.076565,afrikcan forward inc,1746 Washington St,2118,813319,Other Social Advocacy Organizations,81,Other Services,9.0,1 to 9,Washington St Gateway,POINT (-71.076565 42.336431),,4,3
42.336431,-71.076565,a d construction llc,1750 Washington St,2118,236115,New Single-Family Housing Construction (except For-Sale Builders),23,Construction,5.0,1 to 9,Washington St Gateway,POINT (-71.076565 42.336431),,4,3
42.336937,-71.075881,1704 washington llc,1704 Washington St,2118,0,,99,Undefined,0.0,Not Available,Washington St Gateway,POINT (-71.075881 42.336937),,4,3
42.336431,-71.076565,teranga restaurant,1746 Washington St,2118,722511,Full-Service Restaurants,72,Accommodation and Food Services,8.0,1 to 9,Washington St Gateway,POINT (-71.076565 42.336431),,4,3
42.307955,-71.065443,your style sportswear,308 Bowdoin St,2122,448140,Family Clothing Stores,44,Retail Trade,1.0,1 to 9,Bowdoin/Geneva,POINT (-71.065443 42.307955),,4,3
42.306522,-71.066959,yellow brick road ice cream,252 Bowdoin St,2122,722515,Snack and Nonalcoholic Beverage Bars,72,Accommodation and Food Services,9.0,1 to 9,Bowdoin/Geneva,POINT (-71.066959 42.306522),,4,3
42.30704,-71.066531,urban gear outfitters llc,268 Bowdoin St,2122,448140,Family Clothing Stores,44,Retail Trade,2.0,1 to 9,Bowdoin/Geneva,POINT (-71.066531 42.30704),,4,3
42.30644,-71.067075,ups access point location,248 Bowdoin St,2122,541860,Direct Mail Advertising,54,"Professional, Scientific, and Technical Services",13.0,10 to 24,Bowdoin/Geneva,POINT (-71.067075 42.30644),,4,3
42.307255,-71.065407,trinity green investments,307 Bowdoin St,2122,523910,Miscellaneous Intermediation,52,Finance and Insurance,12.0,10 to 24,Bowdoin/Geneva,POINT (-71.065407 42.307255),,4,3
42.309796,-71.063314,top & son,379 Bowdoin St,2122,811121,"Automotive Body, Paint, and Interior Repair and Maintenance",81,Other Services,4.0,1 to 9,Bowdoin/Geneva,POINT (-71.063314 42.309796),,4,3
42.306463,-71.066527,time of party,263 Bowdoin St,2122,453220,"Gift, Novelty, and Souvenir Stores",45,Retail Trade,2.0,1 to 9,Bowdoin/Geneva,POINT (-71.066527 42.306463),,4,3
42.306509,-71.066457,teahouse of almighty,265 Bowdoin St,2122,722511,Full-Service Restaurants,72,Accommodation and Food Services,4.0,1 to 9,Bowdoin/Geneva,POINT (-71.066457 42.306509),,4,3
42.307678,-71.065968,st peter's school,294 Bowdoin St,2122,611110,Elementary and Secondary Schools,61,Educational Services,17.0,10 to 24,Bowdoin/Geneva,POINT (-71.065968 42.307678),,4,3
42.308968,-71.064404,sparks with purpose,368 Bowdoin St,2122,541612,Human Resources Consulting Services,54,"Professional, Scientific, and Technical Services",0.0,Not Available,Bowdoin/Geneva,POINT (-71.064404 42.308968),,4,3
42.307903,-71.065451,soris beauty salon,304 Bowdoin St,2122,812112,Beauty Salons,81,Other Services,2.0,1 to 9,Bowdoin/Geneva,POINT (-71.065451 42.307903),,4,3
42.306522,-71.066959,soares barber shop,250 Bowdoin St,2122,812111,Barber Shops,81,Other Services,3.0,1 to 9,Bowdoin/Geneva,POINT (-71.066959 42.306522),,4,3
42.307678,-71.065968,seiu,294 Bowdoin St,2122,813930,Labor Unions and Similar Labor Organizations,81,Other Services,6.0,1 to 9,Bowdoin/Geneva,POINT (-71.065968 42.307678),,4,3
42.309743,-71.063465,sarahy beauty center,387 Bowdoin St,2122,812112,Beauty Salons,81,Other Services,3.0,1 to 9,Bowdoin/Geneva,POINT (-71.063465 42.309743),,4,3
42.307598,-71.066772,saint peter's parish-dorchester,278 Bowdoin St,2122,813110,Religious Organizations,81,Other Services,6.0,1 to 9,Bowdoin/Geneva,POINT (-71.066772 42.307598),,4,3
42.30742,-71.065004,saint peter's church,309 Bowdoin St,2122,813110,Religious Organizations,81,Other Services,2.0,1 to 9,Bowdoin/Geneva,POINT (-71.065004 42.30742),,4,3
42.30752,-71.065854,saint peter parish,284 Bowdoin St,2122,813110,Religious Organizations,81,Other Services,2.0,1 to 9,Bowdoin/Geneva,POINT (-71.065854 42.30752),,4,3
42.300564,-71.066313,rossi market,430 Geneva Ave,2122,445110,Supermarkets and Other Grocery (except Convenience) Stores,44,Retail Trade,2.0,1 to 9,Bowdoin/Geneva,POINT (-71.066313 42.300564),,4,3
42.307955,-71.065443,rodriguez barbershop,302 Bowdoin St,2122,812111,Barber Shops,81,Other Services,2.0,1 to 9,Bowdoin/Geneva,POINT (-71.065443 42.307955),,4,3
42.306922,-71.066661,restaurante cesaria,266 Bowdoin St,2122,722511,Full-Service Restaurants,72,Accommodation and Food Services,9.0,1 to 9,Bowdoin/Geneva,POINT (-71.066661 42.306922),,4,3
42.31,-71.062818,rafael rental inc,401 Bowdoin St,2122,0,,99,Undefined,0.0,Not Available,Bowdoin/Geneva,POINT (-71.062818 42.31),,4,3
42.307255,-71.065407,pine street inn,307 Bowdoin St,2122,812910,Pet Care (except Veterinary) Services,81,Other Services,15.0,10 to 24,Bowdoin/Geneva,POINT (-71.065407 42.307255),,4,3
42.306509,-71.066457,pete's pizza & seafood,267 Bowdoin St,2122,722511,Full-Service Restaurants,72,Accommodation and Food Services,4.0,1 to 9,Bowdoin/Geneva,POINT (-71.066457 42.306509),,4,3
42.306522,-71.066959,peoples choice unisex salon,250 Bowdoin St,2122,812112,Beauty Salons,81,Other Services,3.0,1 to 9,Bowdoin/Geneva,POINT (-71.066959 42.306522),,4,3
42.307769,-71.065689,only one jamaican restaurant iv,310 Bowdoin St,2122,722511,Full-Service Restaurants,72,Accommodation and Food Services,8.0,1 to 9,Bowdoin/Geneva,POINT (-71.065689 42.307769),,4,3
42.299652,-71.064771,one punch at time,466 Geneva Ave,2122,0,,99,Undefined,0.0,Not Available,Bowdoin/Geneva,POINT (-71.064771 42.299652),,4,3
42.310448,-71.062088,one good credit,427 Bowdoin St,2122,812199,Other Personal Care Services,81,Other Services,3.0,1 to 9,Bowdoin/Geneva,POINT (-71.062088 42.310448),,4,3
42.310478,-71.061981,neicy's new & used furniture,423 Bowdoin St,2122,442110,Furniture Stores,44,Retail Trade,3.0,1 to 9,Bowdoin/Geneva,POINT (-71.061981 42.310478),,4,3
42.306509,-71.066457,modern party art,267 Bowdoin St,2122,453920,Art Dealers,45,Retail Trade,3.0,1 to 9,Bowdoin/Geneva,POINT (-71.066457 42.306509),,4,3
42.309743,-71.063465,mll vision,387 Bowdoin St,2122,621320,Offices of Optometrists,62,Healthcare and Social Assistance,5.0,1 to 9,Bowdoin/Geneva,POINT (-71.063465 42.309743),,4,3
42.300552,-71.066305,minina cafe,432 Geneva Ave,2122,722511,Full-Service Restaurants,72,Accommodation and Food Services,8.0,1 to 9,Bowdoin/Geneva,POINT (-71.066305 42.300552),,4,3
42.310439,-71.061941,mata african hair braiding,419 Bowdoin St,2122,812112,Beauty Salons,81,Other Services,1.0,1 to 9,Bowdoin/Geneva,POINT (-71.061941 42.310439),,4,3
42.309537,-71.064207,manny s launderette,388 Bowdoin St,2122,812310,Coin-Operated Laundries and Drycleaners,81,Other Services,4.0,1 to 9,Bowdoin/Geneva,POINT (-71.064207 42.309537),,4,3
42.300564,-71.066313,los primos 5 barber shop,436 Geneva Ave,2122,812111,Barber Shops,81,Other Services,2.0,1 to 9,Bowdoin/Geneva,POINT (-71.066313 42.300564),,4,3
42.306509,-71.066457,lee's nail,261 Bowdoin St,2122,812113,Nail Salons,81,Other Services,3.0,1 to 9,Bowdoin/Geneva,POINT (-71.066457 42.306509),,4,3
42.306509,-71.066457,leal supply,261 Bowdoin St,2122,444130,Hardware Stores,44,Retail Trade,3.0,1 to 9,Bowdoin/Geneva,POINT (-71.066457 42.306509),,4,3
42.306509,-71.066457,kathy's nail's,261 Bowdoin St,2122,812113,Nail Salons,81,Other Services,2.0,1 to 9,Bowdoin/Geneva,POINT (-71.066457 42.306509),,4,3
42.300948,-71.06698,joyavi geneva inc,422 Geneva Ave,2122,0,,99,Undefined,0.0,Not Available,Bowdoin/Geneva,POINT (-71.06698 42.300948),,4,3
42.307769,-71.065689,johny's barber shop,296 Bowdoin St,2122,812111,Barber Shops,81,Other Services,2.0,1 to 9,Bowdoin/Geneva,POINT (-71.065689 42.307769),,4,3
42.307769,-71.065689,johnnys barber,296 Bowdoin St,2122,812111,Barber Shops,81,Other Services,2.0,1 to 9,Bowdoin/Geneva,POINT (-71.065689 42.307769),,4,3
42.310467,-71.062042,isabel unisex salon,421 Bowdoin St,2122,812112,Beauty Salons,81,Other Services,3.0,1 to 9,Bowdoin/Geneva,POINT (-71.062042 42.310467),,4,3
42.306522,-71.066959,hot grabba inc,252 Bowdoin St,2122,0,,99,Undefined,0.0,Not Available,Bowdoin/Geneva,POINT (-71.066959 42.306522),,4,3
42.309796,-71.063314,glass plus inc,379 Bowdoin St,2122,444190,Other Building Material Dealers,44,Retail Trade,1.0,1 to 9,Bowdoin/Geneva,POINT (-71.063314 42.309796),,4,3
42.30644,-71.067075,genius planet llc,248 Bowdoin St,2122,517312,Wireless Telecommunications Carriers (except Satellite),51,Information,2.0,1 to 9,Bowdoin/Geneva,POINT (-71.067075 42.30644),,4,3
42.310194,-71.062267,gemini cab inc,411 Bowdoin St,2122,485310,Taxi Service,48,Transportation and Warehosuing,12.0,10 to 24,Bowdoin/Geneva,POINT (-71.062267 42.310194),,4,3
42.306522,-71.066959,fwresh salon & barbershop,252 Bowdoin St,2122,812112,Beauty Salons,81,Other Services,4.0,1 to 9,Bowdoin/Geneva,POINT (-71.066959 42.306522),,4,3
42.306522,-71.066959,fwresh inc,252 Bowdoin St,2122,812111,Barber Shops,81,Other Services,1.0,1 to 9,Bowdoin/Geneva,POINT (-71.066959 42.306522),,4,3
42.306522,-71.066959,fresh barber shop,252 Bowdoin St,2122,812111,Barber Shops,81,Other Services,2.0,1 to 9,Bowdoin/Geneva,POINT (-71.066959 42.306522),,4,3
42.30799,-71.065358,fish shack,312 Bowdoin St,2122,722511,Full-Service Restaurants,72,Accommodation and Food Services,4.0,1 to 9,Bowdoin/Geneva,POINT (-71.065358 42.30799),,4,3
42.31,-71.062818,fine line auto repair inc,401 Bowdoin St,2122,811111,General Automotive Repair,81,Other Services,2.0,1 to 9,Bowdoin/Geneva,POINT (-71.062818 42.31),,4,3
42.300948,-71.06698,el pilon restaurant,422 Geneva Ave,2122,722511,Full-Service Restaurants,72,Accommodation and Food Services,8.0,1 to 9,Bowdoin/Geneva,POINT (-71.06698 42.300948),,4,3
42.306285,-71.066554,dollar tree,259 Bowdoin St,2122,452319,All Other General Merchandise Stores,45,Retail Trade,11.0,10 to 24,Bowdoin/Geneva,POINT (-71.066554 42.306285),,4,3
42.30704,-71.066531,cvc unido,268 Bowdoin St,2122,624410,Child Day Care Services,62,Healthcare and Social Assistance,10.0,10 to 24,Bowdoin/Geneva,POINT (-71.066531 42.30704),,4,3
42.307955,-71.065443,copley food market,316 Bowdoin St,2122,447190,Other Gasoline Stations,44,Retail Trade,2.0,1 to 9,Bowdoin/Geneva,POINT (-71.065443 42.307955),,4,3
42.309743,-71.063465,consumer financial services,387 Bowdoin St,2122,531210,Offices of Real Estate Agents and Brokers,53,Real Estate Rental and Leasing,9.0,1 to 9,Bowdoin/Geneva,POINT (-71.063465 42.309743),,4,3
42.307652,-71.066032,compass school,290 Bowdoin St,2122,624190,Other Individual and Family Services,62,Healthcare and Social Assistance,100.0,100+,Bowdoin/Geneva,POINT (-71.066032 42.307652),,4,3
42.307678,-71.065968,community providers-adolescent,294 Bowdoin St,2122,541990,"All Other Professional, Scientific, and Technical Services",54,"Professional, Scientific, and Technical Services",3.0,1 to 9,Bowdoin/Geneva,POINT (-71.065968 42.307678),,4,3
42.310392,-71.062138,champion taekwondo center,425 Bowdoin St,2122,611620,Sports and Recreation Instruction,61,Educational Services,2.0,1 to 9,Bowdoin/Geneva,POINT (-71.062138 42.310392),,4,3
42.300797,-71.066763,cellular paging-dorchester,420 Geneva Ave,2122,517312,Wireless Telecommunications Carriers (except Satellite),51,Information,1.0,1 to 9,Bowdoin/Geneva,POINT (-71.066763 42.300797),,4,3
42.307598,-71.066772,cape verdean community unido,278 Bowdoin St,2122,813319,Other Social Advocacy Organizations,81,Other Services,9.0,1 to 9,Bowdoin/Geneva,POINT (-71.066772 42.307598),,4,3
42.300564,-71.066313,brothers geneva inc,430 Geneva Ave,2122,0,,99,Undefined,0.0,Not Available,Bowdoin/Geneva,POINT (-71.066313 42.300564),,4,3
42.310436,-71.062869,brandao transportation,422 Bowdoin St,2122,485999,All Other Transit and Ground Passenger Transportation,48,Transportation and Warehosuing,9.0,1 to 9,Bowdoin/Geneva,POINT (-71.062869 42.310436),,4,3
42.310478,-71.061981,botanica papa boco,423 Bowdoin St,2122,448120,Women's Clothing Stores,44,Retail Trade,2.0,1 to 9,Bowdoin/Geneva,POINT (-71.061981 42.310478),,4,3
42.308521,-71.065135,boston housing authority,330 Bowdoin St,2122,531311,Residential Property Managers,53,Real Estate Rental and Leasing,5.0,1 to 9,Bowdoin/Geneva,POINT (-71.065135 42.308521),,4,3
42.300948,-71.06698,bma group corp,416 Geneva Ave,2122,531210,Offices of Real Estate Agents and Brokers,53,Real Estate Rental and Leasing,5.0,1 to 9,Bowdoin/Geneva,POINT (-71.06698 42.300948),,4,3
42.310194,-71.062267,ackers vending service co,411 Bowdoin St,2122,454210,Vending Machine Operators,45,Retail Trade,10.0,10 to 24,Bowdoin/Geneva,POINT (-71.062267 42.310194),,4,3
42.300948,-71.06698,sobreno market,416 Geneva Ave,2122,445110,Supermarkets and Other Grocery (except Convenience) Stores,44,Retail Trade,2.0,1 to 9,Bowdoin/Geneva,POINT (-71.06698 42.300948),,4,3
42.306906,-71.066872,one family diner inc,260 Bowdoin St,2122,722511,Full-Service Restaurants,72,Accommodation and Food Services,8.0,1 to 9,Bowdoin/Geneva,POINT (-71.066872 42.306906),,4,3
42.319899,-71.061171,western union agent location,187 E Cottage St,2125,522320,"Financial Transactions Processing, Reserve, and Clearinghouse Activities",52,Finance and Insurance,2.0,1 to 9,Uphams Corner,POINT (-71.061171 42.319899),,4,3
42.314897,-71.066799,wayne at columbia lic,509 Columbia Rd,2125,531311,Residential Property Managers,53,Real Estate Rental and Leasing,2.0,1 to 9,Uphams Corner,POINT (-71.066799 42.314897),,4,3
42.313594,-71.06747,wayne at columbia lic,471 Columbia Rd,2125,531110,Lessors of Residential Buildings and Dwellings,53,Real Estate Rental and Leasing,3.0,1 to 9,Uphams Corner,POINT (-71.06747 42.313594),,4,3
42.316703,-71.064822,vip barbershop salon,11 Stoughton St,2125,812112,Beauty Salons,81,Other Services,3.0,1 to 9,Uphams Corner,POINT (-71.064822 42.316703),,4,3
42.3172,-71.0659,vicentes barbers hop,769 Dudley St,2125,812111,Barber Shops,81,Other Services,2.0,1 to 9,Uphams Corner,POINT (-71.0659 42.3172),,4,3
42.316959,-71.065581,valhalla inc,578 Columbia Rd,2125,531210,Offices of Real Estate Agents and Brokers,53,Real Estate Rental and Leasing,5.0,1 to 9,Uphams Corner,POINT (-71.065581 42.316959),,4,3
42.316189,-71.06605,usps,551 Columbia Rd,2125,491110,Postal Service,49,Transportation and Warehosuing,6.0,1 to 9,Uphams Corner,POINT (-71.06605 42.316189),,4,3
42.314644,-71.060322,us electronics,153 Stoughton St,2125,443142,Electronics Stores,44,Retail Trade,4.0,1 to 9,Uphams Corner,POINT (-71.060322 42.314644),,4,3
42.317486,-71.065555,ups access point location,778 Dudley St,2125,541860,Direct Mail Advertising,54,"Professional, Scientific, and Technical Services",13.0,10 to 24,Uphams Corner,POINT (-71.065555 42.317486),,4,3
42.314644,-71.060322,ups access point location,149 Stoughton St,2125,541860,Direct Mail Advertising,54,"Professional, Scientific, and Technical Services",13.0,10 to 24,Uphams Corner,POINT (-71.060322 42.314644),,4,3
42.314832,-71.067645,uphams corner public library,500 Columbia Rd,2125,519120,Libraries and Archives,51,Information,5.0,1 to 9,Uphams Corner,POINT (-71.067645 42.314832),,4,3
42.314832,-71.067645,"uphams corner health committee, inc",500 Columbia Rd,2125,0,,99,Undefined,5.0,1 to 9,Uphams Corner,POINT (-71.067645 42.314832),,4,3
42.315986,-71.066086,uphams corner health committee,547 Columbia Rd,2125,621493,Freestanding Ambulatory Surgical and Emergency Centers,62,Healthcare and Social Assistance,8.0,1 to 9,Uphams Corner,POINT (-71.066086 42.315986),,4,3
42.311928,-71.068657,uphams corner health center pharmacy,415 Columbia Rd,2125,446110,Pharmacies and Drug Stores,44,Retail Trade,5.0,1 to 9,Uphams Corner,POINT (-71.068657 42.311928),,4,3
42.318507,-71.06421,uphams corner health,636 Columbia Rd,2125,621210,Offices of Dentists,62,Healthcare and Social Assistance,5.0,1 to 9,Uphams Corner,POINT (-71.06421 42.318507),,4,3
42.314832,-71.067645,uphams corner community center,500 Columbia Rd,2125,621493,Freestanding Ambulatory Surgical and Emergency Centers,62,Healthcare and Social Assistance,4.0,1 to 9,Uphams Corner,POINT (-71.067645 42.314832),,4,3
42.31649,-71.066086,uphams chiropractic,560 Columbia Rd,2125,621310,Offices of Chiropractors,62,Healthcare and Social Assistance,3.0,1 to 9,Uphams Corner,POINT (-71.066086 42.31649),,4,3
42.311928,-71.068657,upham's home health care,415 Columbia Rd,2125,621493,Freestanding Ambulatory Surgical and Emergency Centers,62,Healthcare and Social Assistance,99.0,50 to 99,Uphams Corner,POINT (-71.068657 42.311928),,4,3
42.315568,-71.06734,upham's crossing,530 Columbia Rd,2125,531110,Lessors of Residential Buildings and Dwellings,53,Real Estate Rental and Leasing,5.0,1 to 9,Uphams Corner,POINT (-71.06734 42.315568),,4,3
42.314832,-71.067645,upham's corner municipal,500 Columbia Rd,2125,921120,Legislative Bodies,92,Public Administration,1.0,1 to 9,Uphams Corner,POINT (-71.067645 42.314832),,4,3
42.315178,-71.066544,upham's corner market,521 Columbia Rd,2125,445110,Supermarkets and Other Grocery (except Convenience) Stores,44,Retail Trade,2.0,1 to 9,Uphams Corner,POINT (-71.066544 42.315178),,4,3
42.317482,-71.06488,upham's corner laundromat,600 Columbia Rd,2125,812310,Coin-Operated Laundries and Drycleaners,81,Other Services,2.0,1 to 9,Uphams Corner,POINT (-71.06488 42.317482),,4,3
42.315986,-71.066086,upham's corner human resources,547 Columbia Rd,2125,621493,Freestanding Ambulatory Surgical and Emergency Centers,62,Healthcare and Social Assistance,15.0,10 to 24,Uphams Corner,POINT (-71.066086 42.315986),,4,3
42.314832,-71.067645,upham's corner health center-business &amp; human resources office,500 Columbia Rd,2125,621493,Freestanding Ambulatory Surgical and Emergency Centers,62,Healthcare and Social Assistance,15.0,10 to 24,Uphams Corner,POINT (-71.067645 42.314832),,4,3
42.311928,-71.068657,upham's corner health,415 Columbia Rd,2125,621999,All Other Miscellaneous Ambulatory Health Care Services,62,Healthcare and Social Assistance,10.0,10 to 24,Uphams Corner,POINT (-71.068657 42.311928),,4,3
42.314832,-71.067645,upham's corner community center inc,500 Columbia Rd,2125,0,,99,Undefined,5.0,1 to 9,Uphams Corner,POINT (-71.067645 42.314832),,4,3
42.316542,-71.06604,upham house of pizza,566 Columbia Rd,2125,722511,Full-Service Restaurants,72,Accommodation and Food Services,4.0,1 to 9,Uphams Corner,POINT (-71.06604 42.316542),,4,3
42.31727,-71.066194,universal church,761 Dudley St,2125,813110,Religious Organizations,81,Other Services,2.0,1 to 9,Uphams Corner,POINT (-71.066194 42.31727),,4,3
42.314644,-71.060322,tufts convenience,149 Stoughton St,2125,445120,Convenience Stores,44,Retail Trade,2.0,1 to 9,Uphams Corner,POINT (-71.060322 42.314644),,4,3
42.315948,-71.06308,tropical tech inc,5 Everett Ave,2125,0,,99,Undefined,0.0,Not Available,Uphams Corner,POINT (-71.06308 42.315948),,4,3
42.313306,-71.065303,tropical grocery store,67 Hancock St,2125,445120,Convenience Stores,44,Retail Trade,2.0,1 to 9,Uphams Corner,POINT (-71.065303 42.313306),,4,3
42.316956,-71.06572,tran jewelry,582 Columbia Rd,2125,448310,Jewelry Stores,44,Retail Trade,3.0,1 to 9,Uphams Corner,POINT (-71.06572 42.316956),,4,3
42.318776,-71.068127,top dog dumpster rental worchester ma,6 Humphreys Pl,2125,562119,Other Waste Collection,56,"Adminstrative, Support, Waste Management, and Remediation Services",4.0,1 to 9,Uphams Corner,POINT (-71.068127 42.318776),,4,3
42.317793,-71.067156,tony zee cell phone,729 Dudley St,2125,517312,Wireless Telecommunications Carriers (except Satellite),51,Information,2.0,1 to 9,Uphams Corner,POINT (-71.067156 42.317793),,4,3
42.319205,-71.063444,tom's floor sanding,660 Columbia Rd,2125,238330,Flooring Contractors,23,Construction,2.0,1 to 9,Uphams Corner,POINT (-71.063444 42.319205),,4,3
42.319459,-71.062275,tom s locksmiths grating,683 Columbia Rd,2125,811490,Other Personal and Household Goods Repair and Maintenance,81,Other Services,1.0,1 to 9,Uphams Corner,POINT (-71.062275 42.319459),,4,3
42.31631,-71.064211,tiny hands enrichment center inc,14 Cushing Ave,2125,0,,99,Undefined,0.0,Not Available,Uphams Corner,POINT (-71.064211 42.31631),,4,3
42.317757,-71.064629,thenuvision home improvement,614 Columbia Rd,2125,812990,All Other Personal Services,81,Other Services,1.0,1 to 9,Uphams Corner,POINT (-71.064629 42.317757),,4,3
42.31631,-71.064211,thec transportation inc,37 Stoughton St,2125,488210,Support Activities for Rail Transportation,48,Transportation and Warehosuing,4.0,1 to 9,Uphams Corner,POINT (-71.064211 42.31631),,4,3
42.317266,-71.065486,the sip & spoke,786 Dudley St,2125,452319,All Other General Merchandise Stores,45,Retail Trade,0.0,Not Available,Uphams Corner,POINT (-71.065486 42.317266),,4,3
42.320924,-71.061606,the great wok restaurant,1284 Massachusetts Ave,2125,722511,Full-Service Restaurants,72,Accommodation and Food Services,6.0,1 to 9,Uphams Corner,POINT (-71.061606 42.320924),,4,3
