latitude,longitude,business_name,street_address,zip,NAICS_2017_6digit_code,NAICS_2017_6digit_desc,NAICS_2017_2digit_code,NAICS_2017_2digit_desc,estimated_employment,employment_buckets,mainstreet,geometry,district,index_right,DISTRICT
42.256436,-71.120993,hyde park municipal building community center inc,1179 River St,2136,921120,Legislative Bodies,92,Public Administration,10.0,10 to 24,Hyde Park,POINT (-71.120993 42.256436),,8,5
42.256046,-71.12365,hyde park lovely nails-waxing,1259 River St,2136,812113,Nail Salons,81,Other Services,3.0,1 to 9,Hyde Park,POINT (-71.12365 42.256046),,8,5
42.255571,-71.124201,hyde park dental lab,1259 Hyde Park Ave,2136,339116,Dental Laboratories,33,Manufacturing,1.0,1 to 9,Hyde Park,POINT (-71.124201 42.255571),,8,5
42.25589,-71.121953,hyde park dental associates,1212 River St,2136,621210,Offices of Dentists,62,Healthcare and Social Assistance,4.0,1 to 9,Hyde Park,POINT (-71.121953 42.25589),,8,5
42.256436,-71.120993,hyde park community center,1179 River St,2136,813319,Other Social Advocacy Organizations,81,Other Services,11.0,10 to 24,Hyde Park,POINT (-71.120993 42.256436),,8,5
42.25608,-71.120774,hyde park co-op charitable,1172 River St,2136,541720,Research and Development in the Social Sciences and Humanities,54,"Professional, Scientific, and Technical Services",0.0,Not Available,Hyde Park,POINT (-71.120774 42.25608),,8,5
42.256086,-71.124238,hyde park cleaners,1257 Hyde Park Ave,2136,812320,Drycleaning and Laundry Services (except Coin-Operated),81,Other Services,3.0,1 to 9,Hyde Park,POINT (-71.124238 42.256086),,8,5
42.256805,-71.123543,hyde park behavioral health,1234 Hyde Park Ave,2136,621399,Offices of All Other Miscellaneous Health Practitioners,62,Healthcare and Social Assistance,10.0,10 to 24,Hyde Park,POINT (-71.123543 42.256805),,8,5
42.257311,-71.121307,hyde park art association,26 Central Ave,2136,453920,Art Dealers,45,Retail Trade,1.0,1 to 9,Hyde Park,POINT (-71.121307 42.257311),,8,5
42.255245,-71.123878,home america realty & investment,6 Oak St,2136,531210,Offices of Real Estate Agents and Brokers,53,Real Estate Rental and Leasing,5.0,1 to 9,Hyde Park,POINT (-71.123878 42.255245),,8,5
42.255395,-71.124596,haitian american bar association inc,1283 Hyde Park Ave,2136,813910,Business Associations,81,Other Services,4.0,1 to 9,Hyde Park,POINT (-71.124596 42.255395),,8,5
42.255273,-71.120313,hair by changes,52 Fairmount Ave,2136,812112,Beauty Salons,81,Other Services,2.0,1 to 9,Hyde Park,POINT (-71.120313 42.255273),,8,5
42.256064,-71.12461,hair braiding,1285 River St,2136,812112,Beauty Salons,81,Other Services,3.0,1 to 9,Hyde Park,POINT (-71.12461 42.256064),,8,5
42.256393,-71.121743,h&r block,1197 River St,2136,541213,Tax Preparation Services,54,"Professional, Scientific, and Technical Services",2.0,1 to 9,Hyde Park,POINT (-71.121743 42.256393),,8,5
42.255146,-71.120689,great east music store,47 Fairmount Ave,2136,451140,Musical Instrument and Supplies Stores,45,Retail Trade,3.0,1 to 9,Hyde Park,POINT (-71.120689 42.255146),,8,5
42.257271,-71.121641,god is here,14 Everett St,2136,813110,Religious Organizations,81,Other Services,3.0,1 to 9,Hyde Park,POINT (-71.121641 42.257271),,8,5
42.255547,-71.120382,gcp beauty corp,4 Fairmount Ave,2136,812112,Beauty Salons,81,Other Services,3.0,1 to 9,Hyde Park,POINT (-71.120382 42.255547),,8,5
42.254552,-71.119709,gangemi woodworking inc,2 2nd New Way,2136,238350,Finish Carpentry Contractors,23,Construction,3.0,1 to 9,Hyde Park,POINT (-71.119709 42.254552),,8,5
42.256402,-71.122004,fun fun bakery,15 Harvard Ave,2136,311811,Retail Bakeries,31,Manufacturing,7.0,1 to 9,Hyde Park,POINT (-71.122004 42.256402),,8,5
42.256433,-71.121487,frank's glass & auto services inc,12 Central Ave,2136,444190,Other Building Material Dealers,44,Retail Trade,2.0,1 to 9,Hyde Park,POINT (-71.121487 42.256433),,8,5
42.256161,-71.121823,frank d colagiovanni,1195 River St,2136,541110,Offices of Lawyers,54,"Professional, Scientific, and Technical Services",2.0,1 to 9,Hyde Park,POINT (-71.121823 42.256161),,8,5
42.255146,-71.120689,fleetwood sounds,47 Fairmount Ave,2136,0,,99,Undefined,0.0,Not Available,Hyde Park,POINT (-71.120689 42.255146),,8,5
42.256064,-71.12461,first church of god of healing of boston inc,1285 River St,2136,813110,Religious Organizations,81,Other Services,5.0,1 to 9,Hyde Park,POINT (-71.12461 42.256064),,8,5
42.25638,-71.120355,farah s cafe restaurant,1158 River St,2136,722511,Full-Service Restaurants,72,Accommodation and Food Services,8.0,1 to 9,Hyde Park,POINT (-71.120355 42.25638),,8,5
42.256402,-71.122004,fanfan's bakery,15 Harvard Ave,2136,722511,Full-Service Restaurants,72,Accommodation and Food Services,8.0,1 to 9,Hyde Park,POINT (-71.122004 42.256402),,8,5
42.256402,-71.122004,fanfan bakery restaurant,15 Harvard Ave,2136,722511,Full-Service Restaurants,72,Accommodation and Food Services,8.0,1 to 9,Hyde Park,POINT (-71.122004 42.256402),,8,5
42.256402,-71.122004,fan fan,15 Harvard Ave,2136,722511,Full-Service Restaurants,72,Accommodation and Food Services,8.0,1 to 9,Hyde Park,POINT (-71.122004 42.256402),,8,5
42.255132,-71.120791,fairmount ave physical therapy & rehabilitation,49 Fairmount Ave,2136,621111,Offices of Physicians (except Mental Health Specialists),62,Healthcare and Social Assistance,4.0,1 to 9,Hyde Park,POINT (-71.120791 42.255132),,8,5
42.255282,-71.120279,fairmount ave physical therapy,50 Fairmount Ave,2136,621340,"Offices of Physical, Occupational and Speech Therapists, and Audiologists",62,Healthcare and Social Assistance,4.0,1 to 9,Hyde Park,POINT (-71.120279 42.255282),,8,5
42.253041,-71.125096,fairmount ads,1351 Hyde Park Ave,2136,621340,"Offices of Physical, Occupational and Speech Therapists, and Audiologists",62,Healthcare and Social Assistance,9.0,1 to 9,Hyde Park,POINT (-71.125096 42.253041),,8,5
42.257471,-71.123371,every one realty,1214 Hyde Park Ave,2136,531210,Offices of Real Estate Agents and Brokers,53,Real Estate Rental and Leasing,5.0,1 to 9,Hyde Park,POINT (-71.123371 42.257471),,8,5
42.254107,-71.12401,essence of tyme catering & gift shop,1300 Hyde Park Ave,2136,813319,Other Social Advocacy Organizations,81,Other Services,26.0,25 to 49,Hyde Park,POINT (-71.12401 42.254107),,8,5
42.256025,-71.123692,el zazonaso restaurant,1251 River St,2136,722511,Full-Service Restaurants,72,Accommodation and Food Services,8.0,1 to 9,Hyde Park,POINT (-71.123692 42.256025),,8,5
42.256607,-71.12252,eglise de dieu de la prophesie,38 Winthrop St,2136,813110,Religious Organizations,81,Other Services,3.0,1 to 9,Hyde Park,POINT (-71.12252 42.256607),,8,5
42.255451,-71.124485,east dedham disposal,1269 Hyde Park Ave,2136,562119,Other Waste Collection,56,"Adminstrative, Support, Waste Management, and Remediation Services",4.0,1 to 9,Hyde Park,POINT (-71.124485 42.255451),,8,5
42.256345,-71.120373,eagle supplies,1156 River St,2136,452319,All Other General Merchandise Stores,45,Retail Trade,2.0,1 to 9,Hyde Park,POINT (-71.120373 42.256345),,8,5
42.256345,-71.120373,eagle smoke shop,1156 River St,2136,453991,Tobacco Stores,45,Retail Trade,2.0,1 to 9,Hyde Park,POINT (-71.120373 42.256345),,8,5
42.257962,-71.123975,eagle shipping line inc,1205 Hyde Park Ave,2136,561910,Packaging and Labeling Services,56,"Adminstrative, Support, Waste Management, and Remediation Services",6.0,1 to 9,Hyde Park,POINT (-71.123975 42.257962),,8,5
42.257837,-71.123235,dunkin',1200 Hyde Park Ave,2136,722515,Snack and Nonalcoholic Beverage Bars,72,Accommodation and Food Services,27.0,25 to 49,Hyde Park,POINT (-71.123235 42.257837),,8,5
42.255571,-71.124201,"drs bankhead & groipen, dds, pc",1259 Hyde Park Ave,2136,621210,Offices of Dentists,62,Healthcare and Social Assistance,25.0,25 to 49,Hyde Park,POINT (-71.124201 42.255571),,8,5
42.254623,-71.119822,dress with confidence,80 Fairmount Ave,2136,448140,Family Clothing Stores,44,Retail Trade,3.0,1 to 9,Hyde Park,POINT (-71.119822 42.254623),,8,5
42.253797,-71.124667,dream kid spa,15 Dana Ave,2136,713940,Fitness and Recreational Sports Centers,71,"Arts, Entertainment, and Recreation",7.0,1 to 9,Hyde Park,POINT (-71.124667 42.253797),,8,5
42.253707,-71.124329,donohue realty,1310 Hyde Park Ave,2136,531210,Offices of Real Estate Agents and Brokers,53,Real Estate Rental and Leasing,5.0,1 to 9,Hyde Park,POINT (-71.124329 42.253707),,8,5
42.255539,-71.123335,dollar general,1248 River St,2136,452319,All Other General Merchandise Stores,45,Retail Trade,6.0,1 to 9,Hyde Park,POINT (-71.123335 42.255539),,8,5
42.257962,-71.123975,dhenia's salon,1201B Hyde Park Ave,2136,812112,Beauty Salons,81,Other Services,2.0,1 to 9,Hyde Park,POINT (-71.123975 42.257962),,8,5
42.256019,-71.124258,destini healthcare services inc,1259 Hyde Park Ave,2136,621999,All Other Miscellaneous Ambulatory Health Care Services,62,Healthcare and Social Assistance,8.0,1 to 9,Hyde Park,POINT (-71.124258 42.256019),,8,5
42.255547,-71.120382,dalbabebe salon,4 Fairmount Ave,2136,812112,Beauty Salons,81,Other Services,1.0,1 to 9,Hyde Park,POINT (-71.120382 42.255547),,8,5
42.254688,-71.120316,creele corp,73 Fairmount Ave,2136,813319,Other Social Advocacy Organizations,81,Other Services,9.0,1 to 9,Hyde Park,POINT (-71.120316 42.254688),,8,5
42.256069,-71.124769,cp tax advisors,1295 River St,2136,541213,Tax Preparation Services,54,"Professional, Scientific, and Technical Services",1.0,1 to 9,Hyde Park,POINT (-71.124769 42.256069),,8,5
42.255039,-71.120529,convenient store,59 Fairmount Ave,2136,445120,Convenience Stores,44,Retail Trade,2.0,1 to 9,Hyde Park,POINT (-71.120529 42.255039),,8,5
42.255432,-71.120996,cleary square eyecare,7 Fairmount Ave,2136,621320,Offices of Optometrists,62,Healthcare and Social Assistance,4.0,1 to 9,Hyde Park,POINT (-71.120996 42.255432),,8,5
42.256436,-71.120993,city of boston,1179 River St,2136,921120,Legislative Bodies,92,Public Administration,9.0,1 to 9,Hyde Park,POINT (-71.120993 42.256436),,8,5
42.255571,-71.124201,city globe,1259 Hyde Park Ave,2136,531210,Offices of Real Estate Agents and Brokers,53,Real Estate Rental and Leasing,1.0,1 to 9,Hyde Park,POINT (-71.124201 42.255571),,8,5
42.255728,-71.122584,christ church,1220 River St,2136,813110,Religious Organizations,81,Other Services,4.0,1 to 9,Hyde Park,POINT (-71.122584 42.255728),,8,5
42.256805,-71.123543,chadda dental associates,1234 Hyde Park Ave,2136,621210,Offices of Dentists,62,Healthcare and Social Assistance,6.0,1 to 9,Hyde Park,POINT (-71.123543 42.256805),,8,5
42.255982,-71.122493,central paint & true value,1206 River St,2136,444130,Hardware Stores,44,Retail Trade,7.0,1 to 9,Hyde Park,POINT (-71.122493 42.255982),,8,5
42.256433,-71.121487,central automotive,12 Central Ave,2136,811111,General Automotive Repair,81,Other Services,2.0,1 to 9,Hyde Park,POINT (-71.121487 42.256433),,8,5
42.255385,-71.122911,carroll-thomas funeral home,22 Oak St,2136,812210,Funeral Homes and Funeral Services,81,Other Services,3.0,1 to 9,Hyde Park,POINT (-71.122911 42.255385),,8,5
42.255383,-71.12402,burritos pizzeria,1282 Hyde Park Ave,2136,722511,Full-Service Restaurants,72,Accommodation and Food Services,3.0,1 to 9,Hyde Park,POINT (-71.12402 42.255383),,8,5
42.25591,-71.124472,burke insurance,1279 River St,2136,524210,Insurance Agencies and Brokerages,52,Finance and Insurance,3.0,1 to 9,Hyde Park,POINT (-71.124472 42.25591),,8,5
42.25705,-71.119526,britney cab inc,7 Walter St,2136,485310,Taxi Service,48,Transportation and Warehosuing,12.0,10 to 24,Hyde Park,POINT (-71.119526 42.25705),,8,5
42.253315,-71.124951,brigham & women's at hyde park,1337 Hyde Park Ave,2136,621111,Offices of Physicians (except Mental Health Specialists),62,Healthcare and Social Assistance,11.0,10 to 24,Hyde Park,POINT (-71.124951 42.253315),,8,5
42.256481,-71.124271,boston police relief association,1249 Hyde Park Ave,2136,813910,Business Associations,81,Other Services,6.0,1 to 9,Hyde Park,POINT (-71.124271 42.256481),,8,5
42.256302,-71.124025,boston police department,1249 Hyde Park Ave,2136,922120,Police Protection,92,Public Administration,150.0,100+,Hyde Park,POINT (-71.124025 42.256302),,8,5
42.256069,-71.124769,boston health zone,1295 River St,2136,621999,All Other Miscellaneous Ambulatory Health Care Services,62,Healthcare and Social Assistance,7.0,1 to 9,Hyde Park,POINT (-71.124769 42.256069),,8,5
42.255827,-71.122796,boston fusion chef club,1238 River St,2136,813410,Civic and Social Organizations,81,Other Services,5.0,1 to 9,Hyde Park,POINT (-71.122796 42.255827),,8,5
42.255146,-71.120689,boston crusaders drum-bugle,47 Fairmount Ave,2136,611610,Fine Arts Schools,61,Educational Services,1.0,1 to 9,Hyde Park,POINT (-71.120689 42.255146),,8,5
42.25709,-71.122112,boston city,35 Harvard Ave,2136,921120,Legislative Bodies,92,Public Administration,10.0,10 to 24,Hyde Park,POINT (-71.122112 42.25709),,8,5
42.256642,-71.123096,boston blind sailing inc,42 Harvard Ave,2136,813319,Other Social Advocacy Organizations,81,Other Services,9.0,1 to 9,Hyde Park,POINT (-71.123096 42.256642),,8,5
42.254645,-71.119833,boston acupuncture project inc,74 Fairmount Ave,2136,621399,Offices of All Other Miscellaneous Health Practitioners,62,Healthcare and Social Assistance,2.0,1 to 9,Hyde Park,POINT (-71.119833 42.254645),,8,5
42.255512,-71.12376,boost mobile by pwc wireless,1260 Hyde Park Ave,2136,517312,Wireless Telecommunications Carriers (except Satellite),51,Information,2.0,1 to 9,Hyde Park,POINT (-71.12376 42.255512),,8,5
42.255512,-71.12376,boost mobile,1260 Hyde Park Ave,2136,517312,Wireless Telecommunications Carriers (except Satellite),51,Information,0.0,Not Available,Hyde Park,POINT (-71.12376 42.255512),,8,5
42.254427,-71.120245,books 2 liberate co,83 Fairmount Ave,2136,813319,Other Social Advocacy Organizations,81,Other Services,9.0,1 to 9,Hyde Park,POINT (-71.120245 42.254427),,8,5
42.256159,-71.123181,blue river food shop,1239 River St,2136,445110,Supermarkets and Other Grocery (except Convenience) Stores,44,Retail Trade,2.0,1 to 9,Hyde Park,POINT (-71.123181 42.256159),,8,5
42.256159,-71.123181,blue river food mart,1239 River St,2136,445120,Convenience Stores,44,Retail Trade,2.0,1 to 9,Hyde Park,POINT (-71.123181 42.256159),,8,5
42.256039,-71.124268,big partners inc,1261 Hyde Park Ave,2136,0,,99,Undefined,0.0,Not Available,Hyde Park,POINT (-71.124268 42.256039),,8,5
42.256104,-71.120395,bidway-usa inc,1166 River St,2136,813319,Other Social Advocacy Organizations,81,Other Services,9.0,1 to 9,Hyde Park,POINT (-71.120395 42.256104),,8,5
42.255254,-71.120923,betheda hatian baptist church,35 Fairmount Ave,2136,813110,Religious Organizations,81,Other Services,3.0,1 to 9,Hyde Park,POINT (-71.120923 42.255254),,8,5
42.254719,-71.12027,beeyoutiful hair,77 Fairmount Ave,2136,812112,Beauty Salons,81,Other Services,3.0,1 to 9,Hyde Park,POINT (-71.12027 42.254719),,8,5
42.256805,-71.123543,baystate reference laboratories,1234 Hyde Park Ave,2136,621511,Medical Laboratories,62,Healthcare and Social Assistance,9.0,1 to 9,Hyde Park,POINT (-71.123543 42.256805),,8,5
42.256229,-71.122534,bank of america,1219 River St,2136,522110,Commercial Banking,52,Finance and Insurance,11.0,10 to 24,Hyde Park,POINT (-71.122534 42.256229),,8,5
42.25562,-71.121642,b h security corp,1196 River St,2136,423610,"Electrical Apparatus and Equipment, Wiring Supplies, and Related Equipment Merchant Wholesalers",42,Wholesale Trade,8.0,1 to 9,Hyde Park,POINT (-71.121642 42.25562),,8,5
42.257547,-71.12408,autozone,1211 Hyde Park Ave,2136,441310,Automotive Parts and Accessories Stores,44,Retail Trade,5.0,1 to 9,Hyde Park,POINT (-71.12408 42.257547),,8,5
42.256946,-71.124363,automotive specialties,12 Providence St,2136,811121,"Automotive Body, Paint, and Interior Repair and Maintenance",81,Other Services,15.0,10 to 24,Hyde Park,POINT (-71.124363 42.256946),,8,5
42.256946,-71.124363,asi collision,12 Providence St,2136,811121,"Automotive Body, Paint, and Interior Repair and Maintenance",81,Other Services,0.0,Not Available,Hyde Park,POINT (-71.124363 42.256946),,8,5
42.255132,-71.120791,arvia physical therapy,41 Fairmount Ave,2136,621340,"Offices of Physical, Occupational and Speech Therapists, and Audiologists",62,Healthcare and Social Assistance,0.0,Not Available,Hyde Park,POINT (-71.120791 42.255132),,8,5
42.256064,-71.12461,arise n shine boutique,1285 River St,2136,448120,Women's Clothing Stores,44,Retail Trade,2.0,1 to 9,Hyde Park,POINT (-71.12461 42.256064),,8,5
42.256019,-71.124258,arch orthodontics,1259 Hyde Park Ave,2136,621210,Offices of Dentists,62,Healthcare and Social Assistance,6.0,1 to 9,Hyde Park,POINT (-71.124258 42.256019),,8,5
42.256553,-71.120131,arbit chiropractic,1148 River St,2136,621310,Offices of Chiropractors,62,Healthcare and Social Assistance,2.0,1 to 9,Hyde Park,POINT (-71.120131 42.256553),,8,5
42.256104,-71.120395,appe inc,1166 River St,2136,813319,Other Social Advocacy Organizations,81,Other Services,9.0,1 to 9,Hyde Park,POINT (-71.120395 42.256104),,8,5
42.25618,-71.122981,aog always on the grind,1235 River St,2136,812111,Barber Shops,81,Other Services,2.0,1 to 9,Hyde Park,POINT (-71.122981 42.25618),,8,5
42.255448,-71.121014,antonio bacaro restaurant,5 Fairmount Ave,2136,722511,Full-Service Restaurants,72,Accommodation and Food Services,8.0,1 to 9,Hyde Park,POINT (-71.121014 42.255448),,8,5
42.255692,-71.120789,andrea mini market,2 Fairmount Ave,2136,445110,Supermarkets and Other Grocery (except Convenience) Stores,44,Retail Trade,2.0,1 to 9,Hyde Park,POINT (-71.120789 42.255692),,8,5
42.256069,-71.124769,american driving institute,1295 River St,2136,611692,Automobile Driving Schools,61,Educational Services,4.0,1 to 9,Hyde Park,POINT (-71.124769 42.256069),,8,5
42.256064,-71.12461,alpha omega,1285 River St,2136,452319,All Other General Merchandise Stores,45,Retail Trade,2.0,1 to 9,Hyde Park,POINT (-71.12461 42.256064),,8,5
42.258831,-71.12377,akiki oil,1171 Hyde Park Ave,2136,447190,Other Gasoline Stations,44,Retail Trade,2.0,1 to 9,Hyde Park,POINT (-71.12377 42.258831),,8,5
42.256607,-71.12252,african immigration legal service,38 Winthrop St,2136,541110,Offices of Lawyers,54,"Professional, Scientific, and Technical Services",2.0,1 to 9,Hyde Park,POINT (-71.12252 42.256607),,8,5
42.257091,-71.123461,advanced property management,1226 Hyde Park Ave,2136,531210,Offices of Real Estate Agents and Brokers,53,Real Estate Rental and Leasing,6.0,1 to 9,Hyde Park,POINT (-71.123461 42.257091),,8,5
42.257091,-71.123461,advanced property,1226 Hyde Park Ave,2136,531210,Offices of Real Estate Agents and Brokers,53,Real Estate Rental and Leasing,5.0,1 to 9,Hyde Park,POINT (-71.123461 42.257091),,8,5
42.256196,-71.122803,adonai boutique,1227 River St,2136,448120,Women's Clothing Stores,44,Retail Trade,2.0,1 to 9,Hyde Park,POINT (-71.122803 42.256196),,8,5
42.256064,-71.12461,adaptab management consulting llc,1285 River St,2136,541618,Other Management Consulting Services,54,"Professional, Scientific, and Technical Services",7.0,1 to 9,Hyde Park,POINT (-71.12461 42.256064),,8,5
42.257603,-71.123431,acm tax srvs,1210 Hyde Park Ave,2136,541213,Tax Preparation Services,54,"Professional, Scientific, and Technical Services",2.0,1 to 9,Hyde Park,POINT (-71.123431 42.257603),,8,5
42.256962,-71.119856,ace dental boston,1138 River St,2136,621210,Offices of Dentists,62,Healthcare and Social Assistance,6.0,1 to 9,Hyde Park,POINT (-71.119856 42.256962),,8,5
42.256069,-71.124769,a-l & l driving academy,1295 River St,2136,611692,Automobile Driving Schools,61,Educational Services,3.0,1 to 9,Hyde Park,POINT (-71.124769 42.256069),,8,5
42.256069,-71.124769,54th mass volunteers infantry co,1295 River St,2136,813410,Civic and Social Organizations,81,Other Services,2.0,1 to 9,Hyde Park,POINT (-71.124769 42.256069),,8,5
42.285706,-71.129181,yurritada inc,4249 Washington St,2131,0,,99,Undefined,0.0,Not Available,Roslindale Village,POINT (-71.129181 42.285706),,8,5
42.286979,-71.129397,yangs martial arts association boston,756 South St,2131,611620,Sports and Recreation Instruction,61,Educational Services,2.0,1 to 9,Roslindale Village,POINT (-71.129397 42.286979),,8,5
42.286144,-71.127991,workhub at the substation,4228 Washington St,2131,531110,Lessors of Residential Buildings and Dwellings,53,Real Estate Rental and Leasing,3.0,1 to 9,Roslindale Village,POINT (-71.127991 42.286144),,8,5
42.2866,-71.128978,wonder nails,13 Poplar St,2131,812113,Nail Salons,81,Other Services,2.0,1 to 9,Roslindale Village,POINT (-71.128978 42.2866),,8,5
42.286213,-71.130106,wine & liquors inc,23 Corinth St,2131,445310,"Beer, Wine, and Liquor Stores",44,Retail Trade,4.0,1 to 9,Roslindale Village,POINT (-71.130106 42.286213),,8,5
42.285727,-71.128674,west roxbury library department,4246 Washington St,2131,519120,Libraries and Archives,51,Information,6.0,1 to 9,Roslindale Village,POINT (-71.128674 42.285727),,8,5
42.287052,-71.127108,welcome buddy convenience,4196 Washington St,2131,445120,Convenience Stores,44,Retail Trade,2.0,1 to 9,Roslindale Village,POINT (-71.127108 42.287052),,8,5
42.286346,-71.129049,we got us inc,29 Poplar St,2131,813319,Other Social Advocacy Organizations,81,Other Services,9.0,1 to 9,Roslindale Village,POINT (-71.129049 42.286346),,8,5
42.28693,-71.12881,wallpaper city inc,732 South St,2131,444120,Paint and Wallpaper Stores,44,Retail Trade,4.0,1 to 9,Roslindale Village,POINT (-71.12881 42.28693),,8,5
42.286558,-71.130017,village sushi & grill,14 Corinth St,2131,722511,Full-Service Restaurants,72,Accommodation and Food Services,3.0,1 to 9,Roslindale Village,POINT (-71.130017 42.286558),,8,5
42.285649,-71.127509,village preschool,25 Cummins Hwy,2131,624410,Child Day Care Services,62,Healthcare and Social Assistance,24.0,10 to 24,Roslindale Village,POINT (-71.127509 42.285649),,8,5
42.285649,-71.127509,village pre school inc,25 Cummins Hwy,2131,0,,99,Undefined,4.0,1 to 9,Roslindale Village,POINT (-71.127509 42.285649),,8,5
42.286525,-71.129092,veronica akins,17 Poplar St,2131,0,,99,Undefined,0.0,Not Available,Roslindale Village,POINT (-71.129092 42.286525),,8,5
42.286183,-71.129038,vera's professional service,11 Poplar St,2131,511199,All Other Publishers,51,Information,2.0,1 to 9,Roslindale Village,POINT (-71.129038 42.286183),,8,5
42.285416,-71.128998,v & d variety store,4254 Washington St,2131,452319,All Other General Merchandise Stores,45,Retail Trade,2.0,1 to 9,Roslindale Village,POINT (-71.128998 42.285416),,8,5
42.286558,-71.130017,tremont credit union,10 Corinth St,2131,522130,Credit Unions,52,Finance and Insurance,7.0,1 to 9,Roslindale Village,POINT (-71.130017 42.286558),,8,5
42.286042,-71.129286,travel by judie leon,42 Corinth St,2131,561510,Travel Agencies,56,"Adminstrative, Support, Waste Management, and Remediation Services",3.0,1 to 9,Roslindale Village,POINT (-71.129286 42.286042),,8,5
42.287116,-71.128789,tobin & tobin pc iwyrs,735 South St,2131,541110,Offices of Lawyers,54,"Professional, Scientific, and Technical Services",4.0,1 to 9,Roslindale Village,POINT (-71.128789 42.287116),,8,5
42.28594,-71.129591,thrift shop of boston inc,33 Corinth St,2131,453310,Used Merchandise Stores,45,Retail Trade,3.0,1 to 9,Roslindale Village,POINT (-71.129591 42.28594),,8,5
42.287029,-71.129629,threads,4 Birch St,2131,448190,Other Clothing Stores,44,Retail Trade,2.0,1 to 9,Roslindale Village,POINT (-71.129629 42.287029),,8,5
42.286744,-71.130442,threading for beauty,8 Corinth St,2131,812112,Beauty Salons,81,Other Services,5.0,1 to 9,Roslindale Village,POINT (-71.130442 42.286744),,8,5
42.286264,-71.129525,the village market,30 Corinth St,2131,445110,Supermarkets and Other Grocery (except Convenience) Stores,44,Retail Trade,40.0,25 to 49,Roslindale Village,POINT (-71.129525 42.286264),,8,5
42.285801,-71.128313,the leggett group,4238 Washington St,2131,621330,Offices of Mental Health Practitioners (except Physicians),62,Healthcare and Social Assistance,5.0,1 to 9,Roslindale Village,POINT (-71.128313 42.285801),,8,5
42.286346,-71.129049,symphony barbers,29 Poplar St,2131,812111,Barber Shops,81,Other Services,2.0,1 to 9,Roslindale Village,POINT (-71.129049 42.286346),,8,5
42.285801,-71.128313,subway,4238 Washington St,2131,722511,Full-Service Restaurants,72,Accommodation and Food Services,8.0,1 to 9,Roslindale Village,POINT (-71.128313 42.285801),,8,5
42.285213,-71.128973,studio luz architects,67 Poplar St,2131,541310,Architectural Services,54,"Professional, Scientific, and Technical Services",6.0,1 to 9,Roslindale Village,POINT (-71.128973 42.285213),,8,5
42.285213,-71.128973,studio luz,67 Poplar St,2131,541310,Architectural Services,54,"Professional, Scientific, and Technical Services",6.0,1 to 9,Roslindale Village,POINT (-71.128973 42.285213),,8,5
42.286726,-71.1299,sophias grotto,22R Birch St,2131,722511,Full-Service Restaurants,72,Accommodation and Food Services,8.0,1 to 9,Roslindale Village,POINT (-71.1299 42.286726),,8,5
42.286665,-71.130047,solera,16 Birch St,2131,445310,"Beer, Wine, and Liquor Stores",44,Retail Trade,1.0,1 to 9,Roslindale Village,POINT (-71.130047 42.286665),,8,5
42.285801,-71.128313,social security administration,4238 Washington St,2131,923130,"Administration of Human Resource Programs (except Education, Public Health, and Veterans' Affairs Programs)",92,Public Administration,3.0,1 to 9,Roslindale Village,POINT (-71.128313 42.285801),,8,5
42.287224,-71.129182,shona stylez hair studio,755 South St,2131,812112,Beauty Salons,81,Other Services,3.0,1 to 9,Roslindale Village,POINT (-71.129182 42.287224),,8,5
42.287215,-71.12766,shanti taste of india,4197 Washington St,2131,722511,Full-Service Restaurants,72,Accommodation and Food Services,8.0,1 to 9,Roslindale Village,POINT (-71.12766 42.287215),,8,5
42.287215,-71.12766,shanti boston,4197 Washington St,2131,722511,Full-Service Restaurants,72,Accommodation and Food Services,8.0,1 to 9,Roslindale Village,POINT (-71.12766 42.287215),,8,5
42.286481,-71.128988,shaking seafood,19 Poplar St,2131,445220,Fish and Seafood Markets,44,Retail Trade,4.0,1 to 9,Roslindale Village,POINT (-71.128988 42.286481),,8,5
42.286481,-71.128988,serebre dollar store,19 Poplar St,2131,452210,Department Stores,45,Retail Trade,3.0,1 to 9,Roslindale Village,POINT (-71.128988 42.286481),,8,5
42.287052,-71.127108,seraphic springs health care,4196 Washington St,2131,621999,All Other Miscellaneous Ambulatory Health Care Services,62,Healthcare and Social Assistance,10.0,10 to 24,Roslindale Village,POINT (-71.127108 42.287052),,8,5
42.286744,-71.130442,sebastian's barber shop,6 Corinth St,2131,812111,Barber Shops,81,Other Services,2.0,1 to 9,Roslindale Village,POINT (-71.130442 42.286744),,8,5
42.285801,-71.128313,schalet randi,4238 Washington St,2131,624110,Child and Youth Services,62,Healthcare and Social Assistance,6.0,1 to 9,Roslindale Village,POINT (-71.128313 42.285801),,8,5
42.286346,-71.129049,sbs salons,25 Poplar St,2131,812112,Beauty Salons,81,Other Services,3.0,1 to 9,Roslindale Village,POINT (-71.129049 42.286346),,8,5
42.287116,-71.128789,salon on south,737 South St,2131,812112,Beauty Salons,81,Other Services,2.0,1 to 9,Roslindale Village,POINT (-71.128789 42.287116),,8,5
42.285801,-71.128313,salmagundi inc,4238 Washington St,2131,448150,Clothing Accessories Stores,44,Retail Trade,2.0,1 to 9,Roslindale Village,POINT (-71.128313 42.285801),,8,5
