latitude,longitude,business_name,street_address,zip,NAICS_2017_6digit_code,NAICS_2017_6digit_desc,NAICS_2017_2digit_code,NAICS_2017_2digit_desc,estimated_employment,employment_buckets,mainstreet,geometry,district,index_right,DISTRICT
42.320339,-71.111472,7-eleven,451 Centre St,2130,445120,Convenience Stores,44,Retail Trade,7.0,1 to 9,Three Squares,POINT (-71.111472 42.320339),,5,6
42.320471,-71.110485,418 cs condo trust,418 Centre St,2130,522110,Commercial Banking,52,Finance and Insurance,50.0,50 to 99,Three Squares,POINT (-71.110485 42.320471),,5,6
42.321955,-71.109278,21 plus smoke shop,380 Centre St,2130,453991,Tobacco Stores,45,Retail Trade,2.0,1 to 9,Three Squares,POINT (-71.109278 42.321955),,5,6
42.322768,-71.102046,yely's coffee shop mobile,284 Centre St,2130,722515,Snack and Nonalcoholic Beverage Bars,72,Accommodation and Food Services,5.0,1 to 9,Three Squares,POINT (-71.102046 42.322768),,5,6
42.322199,-71.107796,la patrona mexican grill,360 Centre St,2130,722511,Full-Service Restaurants,72,Accommodation and Food Services,8.0,1 to 9,Three Squares,POINT (-71.107796 42.322199),,5,6
42.319286,-71.111598,zesto's pizza & grille,460 Centre St,2130,722511,Full-Service Restaurants,72,Accommodation and Food Services,2.0,1 to 9,Centre/South,POINT (-71.111598 42.319286),,5,6
42.311709,-71.113922,yumont true value hardware,702 Centre St,2130,444130,Hardware Stores,44,Retail Trade,6.0,1 to 9,Centre/South,POINT (-71.113922 42.311709),,5,6
42.314406,-71.114298,when pigs fly,613 Centre St,2130,311811,Retail Bakeries,31,Manufacturing,6.0,1 to 9,Centre/South,POINT (-71.114298 42.314406),,5,6
42.312028,-71.113949,western union agent location,684 Centre St,2130,522320,"Financial Transactions Processing, Reserve, and Clearinghouse Activities",52,Finance and Insurance,3.0,1 to 9,Centre/South,POINT (-71.113949 42.312028),,5,6
42.314656,-71.113856,west cork auto,600 Centre St,2130,811111,General Automotive Repair,81,Other Services,3.0,1 to 9,Centre/South,POINT (-71.113856 42.314656),,5,6
42.311405,-71.114261,we are hair,708 Centre St,2130,812112,Beauty Salons,81,Other Services,3.0,1 to 9,Centre/South,POINT (-71.114261 42.311405),,5,6
42.312844,-71.11443,vincent r petryk 2011 trust,659 Centre St,2130,523991,"Trust, Fiduciary, and Custody Activities",52,Finance and Insurance,50.0,50 to 99,Centre/South,POINT (-71.11443 42.312844),,5,6
42.310324,-71.115151,vee vee,763 Centre St,2130,722511,Full-Service Restaurants,72,Accommodation and Food Services,10.0,10 to 24,Centre/South,POINT (-71.115151 42.310324),,5,6
42.312917,-71.114132,usps,655 Centre St,2130,491110,Postal Service,49,Transportation and Warehosuing,100.0,100+,Centre/South,POINT (-71.114132 42.312917),,5,6
42.312383,-71.113869,urban improv,670 Centre St,2130,0,,99,Undefined,0.0,Not Available,Centre/South,POINT (-71.113869 42.312383),,5,6
42.311438,-71.114253,ups access point location,704 Centre St,2130,541860,Direct Mail Advertising,54,"Professional, Scientific, and Technical Services",13.0,10 to 24,Centre/South,POINT (-71.114253 42.311438),,5,6
42.312363,-71.1145,unlimited sotheby's international realty,673 Centre St,2130,531210,Offices of Real Estate Agents and Brokers,53,Real Estate Rental and Leasing,20.0,10 to 24,Centre/South,POINT (-71.1145 42.312363),,5,6
42.302865,-71.114351,united messenger services,216 South St,2130,484110,"General Freight Trucking, Local",48,Transportation and Warehosuing,3.0,1 to 9,Centre/South,POINT (-71.114351 42.302865),,5,6
42.310746,-71.114907,unitarian universalist funding,745 Centre St,2130,813219,Other Grantmaking and Giving Services,81,Other Services,8.0,1 to 9,Centre/South,POINT (-71.114907 42.310746),,5,6
42.304138,-71.11451,twenty one plus smoke shop,168 South St,2130,453991,Tobacco Stores,45,Retail Trade,2.0,1 to 9,Centre/South,POINT (-71.11451 42.304138),,5,6
42.319071,-71.111628,tres gatos,470 Centre St,2130,722511,Full-Service Restaurants,72,Accommodation and Food Services,8.0,1 to 9,Centre/South,POINT (-71.111628 42.319071),,5,6
42.302914,-71.114362,tower st games,206 South St,2130,451120,"Hobby, Toy, and Game Stores",45,Retail Trade,2.0,1 to 9,Centre/South,POINT (-71.114362 42.302914),,5,6
42.310216,-71.114715,the price group,2 Greenough Ave,2130,611710,Educational Support Services,61,Educational Services,7.0,1 to 9,Centre/South,POINT (-71.114715 42.310216),,5,6
42.304138,-71.11451,the meet up on south st,168 South St,2130,713940,Fitness and Recreational Sports Centers,71,"Arts, Entertainment, and Recreation",4.0,1 to 9,Centre/South,POINT (-71.11451 42.304138),,5,6
42.309505,-71.114893,the loring greenough house,12 South St,2130,712110,Museums,71,"Arts, Entertainment, and Recreation",3.0,1 to 9,Centre/South,POINT (-71.114893 42.309505),,5,6
42.314819,-71.114304,the joint,605 Centre St,2130,722410,Drinking Places (Alcoholic Beverages),72,Accommodation and Food Services,5.0,1 to 9,Centre/South,POINT (-71.114304 42.314819),,5,6
42.308311,-71.115356,the ivy insurance agency,38 South St,2130,524210,Insurance Agencies and Brokerages,52,Finance and Insurance,1.0,1 to 9,Centre/South,POINT (-71.115356 42.308311),,5,6
42.312027,-71.114462,the boston home team,685 Centre St,2130,531210,Offices of Real Estate Agents and Brokers,53,Real Estate Rental and Leasing,5.0,1 to 9,Centre/South,POINT (-71.114462 42.312027),,5,6
42.314819,-71.114304,ten tables jamaica plain,597 Centre St,2130,722511,Full-Service Restaurants,72,Accommodation and Food Services,4.0,1 to 9,Centre/South,POINT (-71.114304 42.314819),,5,6
42.311828,-71.114549,t & c jewelry,693 Centre St,2130,448310,Jewelry Stores,44,Retail Trade,1.0,1 to 9,Centre/South,POINT (-71.114549 42.311828),,5,6
42.311828,-71.114549,sweet rice jp,697 Centre St,2130,722511,Full-Service Restaurants,72,Accommodation and Food Services,8.0,1 to 9,Centre/South,POINT (-71.114549 42.311828),,5,6
42.312363,-71.1145,surrealtors,673 Centre St,2130,531210,Offices of Real Estate Agents and Brokers,53,Real Estate Rental and Leasing,5.0,1 to 9,Centre/South,POINT (-71.1145 42.312363),,5,6
42.304764,-71.116064,sunset gardens,33 Saint Rose St,2130,722320,Caterers,72,Accommodation and Food Services,19.0,10 to 24,Centre/South,POINT (-71.116064 42.304764),,5,6
42.318516,-71.112093,streetcar,488 Centre St,2130,445310,"Beer, Wine, and Liquor Stores",44,Retail Trade,2.0,1 to 9,Centre/South,POINT (-71.112093 42.318516),,5,6
42.310354,-71.115349,station 8 salon,761 Centre St,2130,812112,Beauty Salons,81,Other Services,18.0,10 to 24,Centre/South,POINT (-71.115349 42.310354),,5,6
42.314319,-71.114328,stamatos property management,619 Centre St,2130,531210,Offices of Real Estate Agents and Brokers,53,Real Estate Rental and Leasing,6.0,1 to 9,Centre/South,POINT (-71.114328 42.314319),,5,6
42.313281,-71.11371,southern jamaica plain health center,640 Centre St,2130,621111,Offices of Physicians (except Mental Health Specialists),62,Healthcare and Social Assistance,9.0,1 to 9,Centre/South,POINT (-71.11371 42.313281),,5,6
42.305227,-71.114418,south street convenience,138 South St,2130,445120,Convenience Stores,44,Retail Trade,2.0,1 to 9,Centre/South,POINT (-71.114418 42.305227),,5,6
42.304725,-71.115353,south st housing development youth,17 Saint Rose St,2130,624110,Child and Youth Services,62,Healthcare and Social Assistance,2.0,1 to 9,Centre/South,POINT (-71.115353 42.304725),,5,6
42.313281,-71.11371,south jamaica plain health center,640 Centre St,2130,621999,All Other Miscellaneous Ambulatory Health Care Services,62,Healthcare and Social Assistance,10.0,10 to 24,Centre/South,POINT (-71.11371 42.313281),,5,6
42.309977,-71.115476,soup shack inc,779 Centre St,2130,722511,Full-Service Restaurants,72,Accommodation and Food Services,8.0,1 to 9,Centre/South,POINT (-71.115476 42.309977),,5,6
42.31316,-71.114546,soul fusion cafe & catering,655 Centre St,2130,722511,Full-Service Restaurants,72,Accommodation and Food Services,8.0,1 to 9,Centre/South,POINT (-71.114546 42.31316),,5,6
42.312575,-71.113911,smoke shop variety,666 Centre St,2130,453991,Tobacco Stores,45,Retail Trade,2.0,1 to 9,Centre/South,POINT (-71.113911 42.312575),,5,6
42.302954,-71.114894,shift,207 South St,2130,0,,99,Undefined,0.0,Not Available,Centre/South,POINT (-71.114894 42.302954),,5,6
42.311405,-71.114261,sherwin-williams,,2130,444120,Paint and Wallpaper Stores,44,Retail Trade,2.0,1 to 9,Centre/South,POINT (-71.114261 42.311405),,5,6
42.313751,-71.114662,shattuck child care center,633 Centre St,2130,624410,Child Day Care Services,62,Healthcare and Social Assistance,10.0,10 to 24,Centre/South,POINT (-71.114662 42.313751),,5,6
42.312383,-71.113869,shahmeister,670 Centre St,2130,611699,All Other Miscellaneous Schools and Instruction,61,Educational Services,1.0,1 to 9,Centre/South,POINT (-71.113869 42.312383),,5,6
42.314319,-71.114328,schott properties,619 Centre St,2130,531210,Offices of Real Estate Agents and Brokers,53,Real Estate Rental and Leasing,6.0,1 to 9,Centre/South,POINT (-71.114328 42.314319),,5,6
42.311292,-71.114289,scanlon physical therapy & sports medicine,722 Centre St,2130,621340,"Offices of Physical, Occupational and Speech Therapists, and Audiologists",62,Healthcare and Social Assistance,2.0,1 to 9,Centre/South,POINT (-71.114289 42.311292),,5,6
42.310354,-71.115349,salma gundi inc,765 Centre St,2130,448150,Clothing Accessories Stores,44,Retail Trade,6.0,1 to 9,Centre/South,POINT (-71.115349 42.310354),,5,6
42.312703,-71.114315,salih barbershop,665 Centre St,2130,812111,Barber Shops,81,Other Services,3.0,1 to 9,Centre/South,POINT (-71.114315 42.312703),,5,6
42.306335,-71.115625,saint thomas aquinas parish rectory,97 South St,2130,813110,Religious Organizations,81,Other Services,10.0,10 to 24,Centre/South,POINT (-71.115625 42.306335),,5,6
42.306385,-71.115152,saint thomas,97 South St,2130,813110,Religious Organizations,81,Other Services,5.0,1 to 9,Centre/South,POINT (-71.115152 42.306385),,5,6
42.317735,-71.113256,roxbury highland bank,515 Centre St,2130,522110,Commercial Banking,52,Finance and Insurance,50.0,50 to 99,Centre/South,POINT (-71.113256 42.317735),,5,6
42.312027,-71.114462,rotti mcgroddy design collaborative,685 Centre St,2130,541310,Architectural Services,54,"Professional, Scientific, and Technical Services",0.0,Not Available,Centre/South,POINT (-71.114462 42.312027),,5,6
42.318516,-71.112093,rose j pllc,484 Centre St,2130,453310,Used Merchandise Stores,45,Retail Trade,2.0,1 to 9,Centre/South,POINT (-71.112093 42.318516),,5,6
42.306784,-71.115025,rogerson communities,90 South St,2130,0,,99,Undefined,0.0,Not Available,Centre/South,POINT (-71.115025 42.306784),,5,6
42.311061,-71.114786,rockland trust company,725 Centre St,2130,522110,Commercial Banking,52,Finance and Insurance,6.0,1 to 9,Centre/South,POINT (-71.114786 42.311061),,5,6
42.316895,-71.113283,robinwood cafe,536 Centre St,2130,722511,Full-Service Restaurants,72,Accommodation and Food Services,10.0,10 to 24,Centre/South,POINT (-71.113283 42.316895),,5,6
42.31316,-71.114546,rivers property solutions,655 Centre St,2130,531210,Offices of Real Estate Agents and Brokers,53,Real Estate Rental and Leasing,5.0,1 to 9,Centre/South,POINT (-71.114546 42.31316),,5,6
42.312383,-71.113869,rehearsal for life,670 Centre St,2130,813319,Other Social Advocacy Organizations,81,Other Services,9.0,1 to 9,Centre/South,POINT (-71.113869 42.312383),,5,6
42.306913,-71.115055,refuge acupuncture & wellness,82 South St,2130,621399,Offices of All Other Miscellaneous Health Practitioners,62,Healthcare and Social Assistance,0.0,Not Available,Centre/South,POINT (-71.115055 42.306913),,5,6
42.310546,-71.114241,real deal,736 Centre St,2130,722511,Full-Service Restaurants,72,Accommodation and Food Services,6.0,1 to 9,Centre/South,POINT (-71.114241 42.310546),,5,6
42.312028,-71.113949,purple cactus,674 Centre St,2130,722511,Full-Service Restaurants,72,Accommodation and Food Services,1.0,1 to 9,Centre/South,POINT (-71.113949 42.312028),,5,6
42.31446,-71.113907,ps nails & spa salon,606 Centre St,2130,812113,Nail Salons,81,Other Services,3.0,1 to 9,Centre/South,POINT (-71.113907 42.31446),,5,6
42.305227,-71.114418,professional barbershop,140A South St,2130,812111,Barber Shops,81,Other Services,2.0,1 to 9,Centre/South,POINT (-71.114418 42.305227),,5,6
42.307153,-71.115683,prestige rental solutions,75 South St,2130,0,,99,Undefined,0.0,Not Available,Centre/South,POINT (-71.115683 42.307153),,5,6
42.314319,-71.114328,pondside realty,619 Centre St,2130,531210,Offices of Real Estate Agents and Brokers,53,Real Estate Rental and Leasing,5.0,1 to 9,Centre/South,POINT (-71.114328 42.314319),,5,6
42.316582,-71.115086,pondside pet care,17 Lakeville Rd,2130,812910,Pet Care (except Veterinary) Services,81,Other Services,11.0,10 to 24,Centre/South,POINT (-71.115086 42.316582),,5,6
42.312027,-71.114462,pond hill realty,685 Centre St,2130,531210,Offices of Real Estate Agents and Brokers,53,Real Estate Rental and Leasing,3.0,1 to 9,Centre/South,POINT (-71.114462 42.312027),,5,6
42.308264,-71.115325,polka dog bakery,42 South St,2130,453910,Pet and Pet Supplies Stores,45,Retail Trade,5.0,1 to 9,Centre/South,POINT (-71.115325 42.308264),,5,6
42.312027,-71.114462,playstages inc,685 Centre St,2130,445110,Supermarkets and Other Grocery (except Convenience) Stores,44,Retail Trade,10.0,10 to 24,Centre/South,POINT (-71.114462 42.312027),,5,6
42.307819,-71.115807,pine village preschool,57 South St,2130,624410,Child Day Care Services,62,Healthcare and Social Assistance,13.0,10 to 24,Centre/South,POINT (-71.115807 42.307819),,5,6
42.308264,-71.115325,peru travel,50 South St,2130,561510,Travel Agencies,56,"Adminstrative, Support, Waste Management, and Remediation Services",2.0,1 to 9,Centre/South,POINT (-71.115325 42.308264),,5,6
42.306127,-71.114668,peace of mind,108 South St,2130,621399,Offices of All Other Miscellaneous Health Practitioners,62,Healthcare and Social Assistance,5.0,1 to 9,Centre/South,POINT (-71.114668 42.306127),,5,6
42.313557,-71.113906,payamps corp,634 Centre St,2130,0,,99,Undefined,0.0,Not Available,Centre/South,POINT (-71.113906 42.313557),,5,6
42.313281,-71.11371,partners healthcare,640 Centre St,2130,621999,All Other Miscellaneous Ambulatory Health Care Services,62,Healthcare and Social Assistance,10.0,10 to 24,Centre/South,POINT (-71.11371 42.313281),,5,6
42.312383,-71.113869,parenthood,670 Centre St,2130,0,,99,Undefined,0.0,Not Available,Centre/South,POINT (-71.113869 42.312383),,5,6
42.309977,-71.115476,paramount partners llc,779 Centre St,2130,0,,99,Undefined,0.0,Not Available,Centre/South,POINT (-71.115476 42.309977),,5,6
42.318207,-71.112353,p s nail & spa,486 Centre St,2130,812113,Nail Salons,81,Other Services,3.0,1 to 9,Centre/South,POINT (-71.112353 42.318207),,5,6
42.306335,-71.115625,our lady of lourdes,97 South St,2130,813110,Religious Organizations,81,Other Services,5.0,1 to 9,Centre/South,POINT (-71.115625 42.306335),,5,6
42.312112,-71.114056,on centre,676 Centre St,2130,453220,"Gift, Novelty, and Souvenir Stores",45,Retail Trade,3.0,1 to 9,Centre/South,POINT (-71.114056 42.312112),,5,6
42.305227,-71.114448,olympic cargo enterprises,140-B South St,2130,488510,Freight Transportation Arrangement,48,Transportation and Warehosuing,5.0,1 to 9,Centre/South,POINT (-71.114448 42.305227),,5,6
42.305227,-71.114418,north suffolk mental health,140B South St,2130,622210,Psychiatric and Substance Abuse Hospitals,62,Healthcare and Social Assistance,20.0,10 to 24,Centre/South,POINT (-71.114418 42.305227),,5,6
42.313751,-71.114662,north shore flavors,633 Centre St,2130,0,,99,Undefined,0.0,Not Available,Centre/South,POINT (-71.114662 42.313751),,5,6
42.311442,-71.114672,noodle barn,707 Centre St,2130,722511,Full-Service Restaurants,72,Accommodation and Food Services,8.0,1 to 9,Centre/South,POINT (-71.114672 42.311442),,5,6
42.314853,-71.114292,new leaf flores,601 Centre St,2130,453110,Florists,45,Retail Trade,2.0,1 to 9,Centre/South,POINT (-71.114292 42.314853),,5,6
42.316586,-71.115166,never enough handbags,25 Lakeville Rd,2130,448150,Clothing Accessories Stores,44,Retail Trade,4.0,1 to 9,Centre/South,POINT (-71.115166 42.316586),,5,6
42.31263,-71.11395,nckls,668 Centre St,2130,0,,99,Undefined,0.0,Not Available,Centre/South,POINT (-71.11395 42.31263),,5,6
42.316525,-71.114296,nantucket sole,28 Beaufort Rd,2130,452319,All Other General Merchandise Stores,45,Retail Trade,2.0,1 to 9,Centre/South,POINT (-71.114296 42.316525),,5,6
42.304708,-71.114497,nails 2000,148 South St,2130,812113,Nail Salons,81,Other Services,2.0,1 to 9,Centre/South,POINT (-71.114497 42.304708),,5,6
42.318029,-71.112286,myrna johnston audio inc,8 Spring Park Ave,2130,517919,All Other Telecommunications,51,Information,3.0,1 to 9,Centre/South,POINT (-71.112286 42.318029),,5,6
42.313557,-71.113906,mvp barbershop,634 Centre St,2130,812111,Barber Shops,81,Other Services,2.0,1 to 9,Centre/South,POINT (-71.113906 42.313557),,5,6
42.315032,-71.113822,move free massage,590 Centre St,2130,812199,Other Personal Care Services,81,Other Services,1.0,1 to 9,Centre/South,POINT (-71.113822 42.315032),,5,6
42.319182,-71.112342,morrison's auto-rite inc,475 Centre St,2130,811111,General Automotive Repair,81,Other Services,9.0,1 to 9,Centre/South,POINT (-71.112342 42.319182),,5,6
42.308327,-71.115356,monumental market,36 South St,2130,445110,Supermarkets and Other Grocery (except Convenience) Stores,44,Retail Trade,2.0,1 to 9,Centre/South,POINT (-71.115356 42.308327),,5,6
42.308264,-71.115325,miss laura's,46 South St,2130,812112,Beauty Salons,81,Other Services,3.0,1 to 9,Centre/South,POINT (-71.115325 42.308264),,5,6
42.314319,-71.114328,metro environmental & construction inc,619 Centre St,2130,561990,All Other Support Services,56,"Adminstrative, Support, Waste Management, and Remediation Services",15.0,10 to 24,Centre/South,POINT (-71.114328 42.314319),,5,6
42.307396,-71.115286,mccormack & scanlan,68 South St,2130,531210,Offices of Real Estate Agents and Brokers,53,Real Estate Rental and Leasing,9.0,1 to 9,Centre/South,POINT (-71.115286 42.307396),,5,6
42.312383,-71.113869,mass energy consumers alliance,670 Centre St,2130,238220,"Plumbing, Heating, and Air-Conditioning Contractors",23,Construction,4.0,1 to 9,Centre/South,POINT (-71.113869 42.312383),,5,6
42.316571,-71.11479,mary fifield associates,6 Beaufort Rd,2130,561990,All Other Support Services,56,"Adminstrative, Support, Waste Management, and Remediation Services",4.0,1 to 9,Centre/South,POINT (-71.11479 42.316571),,5,6
42.305227,-71.114418,maria's hair fashion,138 South St,2130,812112,Beauty Salons,81,Other Services,3.0,1 to 9,Centre/South,POINT (-71.114418 42.305227),,5,6
42.311578,-71.114631,manraj inc,701 Centre St,2130,511210,Software Publishers,51,Information,10.0,10 to 24,Centre/South,POINT (-71.114631 42.311578),,5,6
42.316895,-71.113283,maf investments corp,536 Centre St,2130,523910,Miscellaneous Intermediation,52,Finance and Insurance,12.0,10 to 24,Centre/South,POINT (-71.113283 42.316895),,5,6
42.312561,-71.114414,little dipper,669 Centre St,2130,722511,Full-Service Restaurants,72,Accommodation and Food Services,8.0,1 to 9,Centre/South,POINT (-71.114414 42.312561),,5,6
42.306913,-71.115055,linda olmstead law office,84 South St,2130,541110,Offices of Lawyers,54,"Professional, Scientific, and Technical Services",3.0,1 to 9,Centre/South,POINT (-71.115055 42.306913),,5,6
42.306036,-71.114644,law offices of jenny h guirado pc,112 South St,2130,541110,Offices of Lawyers,54,"Professional, Scientific, and Technical Services",2.0,1 to 9,Centre/South,POINT (-71.114644 42.306036),,5,6
42.311479,-71.11462,law office robert josephs,705 Centre St,2130,541110,Offices of Lawyers,54,"Professional, Scientific, and Technical Services",2.0,1 to 9,Centre/South,POINT (-71.11462 42.311479),,5,6
42.318898,-71.111871,latino americana de servicios,478 Centre St,2130,524210,Insurance Agencies and Brokerages,52,Finance and Insurance,4.0,1 to 9,Centre/South,POINT (-71.111871 42.318898),,5,6
42.312383,-71.113869,l a parent magazine,670 Centre St,2130,511120,Periodical Publishers,51,Information,20.0,10 to 24,Centre/South,POINT (-71.113869 42.312383),,5,6
42.312561,-71.114414,kitchenwitch,671 Centre St,2130,442299,All Other Home Furnishings Stores,44,Retail Trade,3.0,1 to 9,Centre/South,POINT (-71.114414 42.312561),,5,6
42.303966,-71.114456,julio's barber shop barber shop,170 South St,2130,812111,Barber Shops,81,Other Services,5.0,1 to 9,Centre/South,POINT (-71.114456 42.303966),,5,6
42.307682,-71.115795,juicy greens,61 South St,2130,445230,Fruit and Vegetable Markets,44,Retail Trade,10.0,10 to 24,Centre/South,POINT (-71.115795 42.307682),,5,6
42.316895,-71.113283,jpizle kitchen,536 Centre St,2130,722511,Full-Service Restaurants,72,Accommodation and Food Services,8.0,1 to 9,Centre/South,POINT (-71.113283 42.316895),,5,6
42.319427,-71.112205,jp knit & stitch llc,461 Centre St,2130,448190,Other Clothing Stores,44,Retail Trade,4.0,1 to 9,Centre/South,POINT (-71.112205 42.319427),,5,6
42.305227,-71.114418,jolie african braiding & beauty supply,140 South St,2130,812112,Beauty Salons,81,Other Services,3.0,1 to 9,Centre/South,POINT (-71.114418 42.305227),,5,6
42.304031,-71.114525,jd's,172 South St,2130,452319,All Other General Merchandise Stores,45,Retail Trade,2.0,1 to 9,Centre/South,POINT (-71.114525 42.304031),,5,6
42.307439,-71.115761,jamaica plumbing & heating,69 South St,2130,238220,"Plumbing, Heating, and Air-Conditioning Contractors",23,Construction,3.0,1 to 9,Centre/South,POINT (-71.115761 42.307439),,5,6
42.309505,-71.114893,jamaica plain tuesday club inc,12 South St,2130,813410,Civic and Social Organizations,81,Other Services,5.0,1 to 9,Centre/South,POINT (-71.114893 42.309505),,5,6
42.318653,-71.111888,jamaica plain rentals & sales inc,480 Centre St,2130,531110,Lessors of Residential Buildings and Dwellings,53,Real Estate Rental and Leasing,4.0,1 to 9,Centre/South,POINT (-71.111888 42.318653),,5,6
42.308854,-71.115043,jamaica plain community centers,20 South St,2130,921120,Legislative Bodies,92,Public Administration,13.0,10 to 24,Centre/South,POINT (-71.115043 42.308854),,5,6
42.317662,-71.112651,jamaica plain chiropractic office,512 Centre St,2130,621310,Offices of Chiropractors,62,Healthcare and Social Assistance,2.0,1 to 9,Centre/South,POINT (-71.112651 42.317662),,5,6
42.30862,-71.115036,jamaica plain branch of the boston public library,30 South St,2130,519120,Libraries and Archives,51,Information,7.0,1 to 9,Centre/South,POINT (-71.115036 42.30862),,5,6
42.31446,-71.113907,jamaica plain associates,606 Centre St,2130,531110,Lessors of Residential Buildings and Dwellings,53,Real Estate Rental and Leasing,10.0,10 to 24,Centre/South,POINT (-71.113907 42.31446),,5,6
42.311087,-71.114342,jamaica hill realty,726 Centre St,2130,531210,Offices of Real Estate Agents and Brokers,53,Real Estate Rental and Leasing,5.0,1 to 9,Centre/South,POINT (-71.114342 42.311087),,5,6
42.304102,-71.114452,jamaica garage door repair,162 South St,2130,444190,Other Building Material Dealers,44,Retail Trade,16.0,10 to 24,Centre/South,POINT (-71.114452 42.304102),,5,6
42.312844,-71.11443,j.p. licks - jamaica plain,659 Centre St,2130,722515,Snack and Nonalcoholic Beverage Bars,72,Accommodation and Food Services,41.0,25 to 49,Centre/South,POINT (-71.11443 42.312844),,5,6
42.312383,-71.113869,j p's taekwondo studios,670 Centre St,2130,611620,Sports and Recreation Instruction,61,Educational Services,2.0,1 to 9,Centre/South,POINT (-71.113869 42.312383),,5,6
42.310816,-71.114281,j p seafood cafe,730 Centre St,2130,722511,Full-Service Restaurants,72,Accommodation and Food Services,4.0,1 to 9,Centre/South,POINT (-71.114281 42.310816),,5,6
42.304031,-71.114525,j p primo pizza,172 South St,2130,722511,Full-Service Restaurants,72,Accommodation and Food Services,8.0,1 to 9,Centre/South,POINT (-71.114525 42.304031),,5,6
42.312844,-71.11443,j p licks at assembly row,659 Centre St,2130,813110,Religious Organizations,81,Other Services,3.0,1 to 9,Centre/South,POINT (-71.11443 42.312844),,5,6
42.309998,-71.115552,j p house of pizza,775 Centre St,2130,722511,Full-Service Restaurants,72,Accommodation and Food Services,1.0,1 to 9,Centre/South,POINT (-71.115552 42.309998),,5,6
42.305227,-71.114418,j p deep thoughts,138 South St,2130,443142,Electronics Stores,44,Retail Trade,3.0,1 to 9,Centre/South,POINT (-71.114418 42.305227),,5,6
42.314816,-71.114294,j p comics & games,603 Centre St,2130,451211,Book Stores,45,Retail Trade,2.0,1 to 9,Centre/South,POINT (-71.114294 42.314816),,5,6
42.312383,-71.113869,j p center yoga,670 Centre St,2130,611699,All Other Miscellaneous Schools and Instruction,61,Educational Services,1.0,1 to 9,Centre/South,POINT (-71.113869 42.312383),,5,6
42.304031,-71.114525,j d's house of pizza,172 South St,2130,722511,Full-Service Restaurants,72,Accommodation and Food Services,6.0,1 to 9,Centre/South,POINT (-71.114525 42.304031),,5,6
42.31446,-71.113907,j c fruit shop & more,606 Centre St,2130,445230,Fruit and Vegetable Markets,44,Retail Trade,6.0,1 to 9,Centre/South,POINT (-71.113907 42.31446),,5,6
42.304031,-71.114525,italia pizza,172 South St,2130,722511,Full-Service Restaurants,72,Accommodation and Food Services,8.0,1 to 9,Centre/South,POINT (-71.114525 42.304031),,5,6
42.318516,-71.112093,international hair salon,482 Centre St,2130,812112,Beauty Salons,81,Other Services,3.0,1 to 9,Centre/South,POINT (-71.112093 42.318516),,5,6
42.318516,-71.112093,ideal cafe & pizza,484 Centre St,2130,722511,Full-Service Restaurants,72,Accommodation and Food Services,3.0,1 to 9,Centre/South,POINT (-71.112093 42.318516),,5,6
42.303867,-71.114466,human webdesigners,190 South St,2130,0,,99,Undefined,11.0,10 to 24,Centre/South,POINT (-71.114466 42.303867),,5,6
42.303102,-71.114922,hospitality staffing solutions,205 South St,2130,541612,Human Resources Consulting Services,54,"Professional, Scientific, and Technical Services",6.0,1 to 9,Centre/South,POINT (-71.114922 42.303102),,5,6
42.31263,-71.11395,hatched,668 Centre St,2130,442110,Furniture Stores,44,Retail Trade,3.0,1 to 9,Centre/South,POINT (-71.11395 42.31263),,5,6
42.312758,-71.113834,hardware city inc,656 Centre St,2130,444130,Hardware Stores,44,Retail Trade,2.0,1 to 9,Centre/South,POINT (-71.113834 42.312758),,5,6
42.305592,-71.114398,happy supermarket spirits,128 South St,2130,445310,"Beer, Wine, and Liquor Stores",44,Retail Trade,12.0,10 to 24,Centre/South,POINT (-71.114398 42.305592),,5,6
42.314841,-71.11382,guzman dental office,594 Centre St,2130,621210,Offices of Dentists,62,Healthcare and Social Assistance,4.0,1 to 9,Centre/South,POINT (-71.11382 42.314841),,5,6
42.308296,-71.115355,gumshoe,40 South St,2130,453310,Used Merchandise Stores,45,Retail Trade,1.0,1 to 9,Centre/South,POINT (-71.115355 42.308296),,5,6
42.31208,-71.114066,goodwill,678 Centre St,2130,453310,Used Merchandise Stores,45,Retail Trade,6.0,1 to 9,Centre/South,POINT (-71.114066 42.31208),,5,6
42.312561,-71.114414,george's shoe store,669 Centre St,2130,448210,Shoe Stores,44,Retail Trade,7.0,1 to 9,Centre/South,POINT (-71.114414 42.312561),,5,6
42.314283,-71.113907,gentle dental,612 Centre St,2130,621210,Offices of Dentists,62,Healthcare and Social Assistance,15.0,10 to 24,Centre/South,POINT (-71.113907 42.314283),,5,6
42.311389,-71.114265,galway house,710 Centre St,2130,722511,Full-Service Restaurants,72,Accommodation and Food Services,8.0,1 to 9,Centre/South,POINT (-71.114265 42.311389),,5,6
42.307396,-71.115286,fresh copy,64 South St,2130,323111,Commercial Printing (except Screen and Books),32,Manufacturing,1.0,1 to 9,Centre/South,POINT (-71.115286 42.307396),,5,6
42.306913,-71.115055,freiberg iii j walter,84 South St,2130,541110,Offices of Lawyers,54,"Professional, Scientific, and Technical Services",9.0,1 to 9,Centre/South,POINT (-71.115055 42.306913),,5,6
